,States,Regions,latitude,longitude,Dates,Usage
5675,Nagaland,NER,25.6669979,94.11657019,10/04/2020,2.1
5676,Tripura,NER,23.83540428,91.27999914,10/04/2020,3.1
5677,ALL INDIA TOTAL,,,,10/04/2020,2591.9
5678,Punjab,NR,31.51997398,75.98000281,11/04/2020,56.1
5679,Haryana,NR,28.45000633,77.01999101,11/04/2020,64.8
5680,Rajasthan,NR,26.44999921,74.63998124,11/04/2020,123.5
5681,Delhi,NR,28.6699929,77.23000403,11/04/2020,42.4
5682,NR UP,NR,27.59998069,78.05000565,11/04/2020,219.4
5683,Uttarakhand,NR,30.32040895,78.05000565,11/04/2020,16.9
5684,HP,NR,31.10002545,77.16659704,11/04/2020,12.6
5685,J&K,NR,33.45,76.24,11/04/2020,40.9
5686,Chandigarh,NR,30.71999697,76.78000565,11/04/2020,2.2
5687,Chhattisgarh,WR,22.09042035,82.15998734,11/04/2020,73.6
5688,Gujarat,WR,22.2587,71.1924,11/04/2020,201.7
5689,MP,WR,21.30039105,76.13001949,11/04/2020,142.8
5690,Maharashtra,WR,19.25023195,73.16017493,11/04/2020,351.0
5691,Goa,WR,15.491997,73.81800065,11/04/2020,6.8
5692,DNH,WR,20.26657819,73.0166178,11/04/2020,1.7
5693,Andhra Pradesh,SR,14.7504291,78.57002559,11/04/2020,161.0
5694,Telangana,SR,18.1124,79.0193,11/04/2020,208.6
5695,Karnataka,SR,12.57038129,76.91999711,11/04/2020,214.6
5696,Kerala,SR,8.900372741,76.56999263,11/04/2020,67.5
5697,Tamil Nadu,SR,12.92038576,79.15004187,11/04/2020,244.5
5698,Pondy,SR,11.93499371,79.83000037,11/04/2020,4.1
5699,Bihar,ER,25.78541445,87.4799727,11/04/2020,67.3
5700,Jharkhand,ER,23.80039349,86.41998572,11/04/2020,23.0
5701,Odisha,ER,19.82042971,85.90001746,11/04/2020,82.8
5702,West Bengal,ER,22.58039044,88.32994665,11/04/2020,125.2
5703,Sikkim,ER,27.3333303,88.6166475,11/04/2020,1.3
5704,Arunachal Pradesh,NER,27.10039878,93.61660071,11/04/2020,1.9
5705,Assam,NER,26.7499809,94.21666744,11/04/2020,21.0
5706,Manipur,NER,24.79997072,93.95001705,11/04/2020,2.4
5707,NER Meghalaya,NER,25.57049217,91.8800142,11/04/2020,3.7
5708,Mizoram,NER,23.71039899,92.72001461,11/04/2020,1.5
5709,Nagaland,NER,25.6669979,94.11657019,11/04/2020,2.0
5710,Tripura,NER,23.83540428,91.27999914,11/04/2020,3.6
5711,ALL INDIA TOTAL,,,,11/04/2020,2628.5
5712,Punjab,NR,31.51997398,75.98000281,12/04/2020,105.1
5713,Haryana,NR,28.45000633,77.01999101,12/04/2020,126.4
5714,Rajasthan,NR,26.44999921,74.63998124,12/04/2020,234.2
5715,Delhi,NR,28.6699929,77.23000403,12/04/2020,77.7
5716,NR UP,NR,27.59998069,78.05000565,12/04/2020,281.2
5717,Uttarakhand,NR,30.32040895,78.05000565,12/04/2020,40.0
5718,HP,NR,31.10002545,77.16659704,12/04/2020,32.2
5719,J&K,NR,33.45,76.24,12/04/2020,51.0
5720,Chandigarh,NR,30.71999697,76.78000565,12/04/2020,4.5
5721,Chhattisgarh,WR,22.09042035,82.15998734,12/04/2020,78.7
5722,Gujarat,WR,22.2587,71.1924,12/04/2020,324.8
5723,MP,WR,21.30039105,76.13001949,12/04/2020,235.9
5724,Maharashtra,WR,19.25023195,73.16017493,12/04/2020,445.9
5725,Goa,WR,15.491997,73.81800065,12/04/2020,9.9
5726,DNH,WR,20.26657819,73.0166178,12/04/2020,18.3
5727,Andhra Pradesh,SR,14.7504291,78.57002559,12/04/2020,177.3
5728,Telangana,SR,18.1124,79.0193,12/04/2020,211.8
5729,Karnataka,SR,12.57038129,76.91999711,12/04/2020,233.6
5730,Kerala,SR,8.900372741,76.56999263,12/04/2020,73.3
5731,Tamil Nadu,SR,12.92038576,79.15004187,12/04/2020,283.0
5732,Pondy,SR,11.93499371,79.83000037,12/04/2020,6.9
5733,Bihar,ER,25.78541445,87.4799727,12/04/2020,78.2
5734,Jharkhand,ER,23.80039349,86.41998572,12/04/2020,25.3
5735,Odisha,ER,19.82042971,85.90001746,12/04/2020,69.0
5736,West Bengal,ER,22.58039044,88.32994665,12/04/2020,112.2
5737,Sikkim,ER,27.3333303,88.6166475,12/04/2020,1.8
5738,Arunachal Pradesh,NER,27.10039878,93.61660071,12/04/2020,2.4
5739,Assam,NER,26.7499809,94.21666744,12/04/2020,21.5
5740,Manipur,NER,24.79997072,93.95001705,12/04/2020,2.8
5741,NER Meghalaya,NER,25.57049217,91.8800142,12/04/2020,6.5
5742,Mizoram,NER,23.71039899,92.72001461,12/04/2020,1.9
5743,Nagaland,NER,25.6669979,94.11657019,12/04/2020,2.3
5744,Tripura,NER,23.83540428,91.27999914,12/04/2020,3.5
5745,ALL INDIA TOTAL,,,,12/04/2020,3458.5
5746,Punjab,NR,31.51997398,75.98000281,13/04/2020,106.5
5747,Haryana,NR,28.45000633,77.01999101,13/04/2020,129.6
5748,Rajasthan,NR,26.44999921,74.63998124,13/04/2020,240.4
5749,Delhi,NR,28.6699929,77.23000403,13/04/2020,75.9
5750,NR UP,NR,27.59998069,78.05000565,13/04/2020,283.7
5751,Uttarakhand,NR,30.32040895,78.05000565,13/04/2020,41.0
5752,HP,NR,31.10002545,77.16659704,13/04/2020,32.8
5753,J&K,NR,33.45,76.24,13/04/2020,51.3
5754,Chandigarh,NR,30.71999697,76.78000565,13/04/2020,4.3
5755,Chhattisgarh,WR,22.09042035,82.15998734,13/04/2020,79.8
5756,Gujarat,WR,22.2587,71.1924,13/04/2020,327.1
5757,MP,WR,21.30039105,76.13001949,13/04/2020,243.1
5758,Maharashtra,WR,19.25023195,73.16017493,13/04/2020,457.6
5759,Goa,WR,15.491997,73.81800065,13/04/2020,10.1
5760,DNH,WR,20.26657819,73.0166178,13/04/2020,18.6
5761,Andhra Pradesh,SR,14.7504291,78.57002559,13/04/2020,180.6
5762,Telangana,SR,18.1124,79.0193,13/04/2020,216.6
5763,Karnataka,SR,12.57038129,76.91999711,13/04/2020,233.8
5764,Kerala,SR,8.900372741,76.56999263,13/04/2020,75.7
5765,Tamil Nadu,SR,12.92038576,79.15004187,13/04/2020,294.0
5766,Pondy,SR,11.93499371,79.83000037,13/04/2020,6.9
5767,Bihar,ER,25.78541445,87.4799727,13/04/2020,79.0
5768,Jharkhand,ER,23.80039349,86.41998572,13/04/2020,26.2
5769,Odisha,ER,19.82042971,85.90001746,13/04/2020,68.4
5770,West Bengal,ER,22.58039044,88.32994665,13/04/2020,122.3
5771,Sikkim,ER,27.3333303,88.6166475,13/04/2020,1.9
5772,Arunachal Pradesh,NER,27.10039878,93.61660071,13/04/2020,2.1
5773,Assam,NER,26.7499809,94.21666744,13/04/2020,22.9
5774,Manipur,NER,24.79997072,93.95001705,13/04/2020,2.4
5775,NER Meghalaya,NER,25.57049217,91.8800142,13/04/2020,6.5
5776,Mizoram,NER,23.71039899,92.72001461,13/04/2020,1.6
5777,Nagaland,NER,25.6669979,94.11657019,13/04/2020,2.1
5778,Tripura,NER,23.83540428,91.27999914,13/04/2020,3.5
5779,ALL INDIA TOTAL,,,,13/04/2020,3527.5
5780,Punjab,NR,31.51997398,75.98000281,14/04/2020,111.2
5781,Haryana,NR,28.45000633,77.01999101,14/04/2020,130.3
5782,Rajasthan,NR,26.44999921,74.63998124,14/04/2020,238.7
5783,Delhi,NR,28.6699929,77.23000403,14/04/2020,76.6
5784,NR UP,NR,27.59998069,78.05000565,14/04/2020,283.2
5785,Uttarakhand,NR,30.32040895,78.05000565,14/04/2020,39.6
5786,HP,NR,31.10002545,77.16659704,14/04/2020,31.3
5787,J&K,NR,33.45,76.24,14/04/2020,49.8
5788,Chandigarh,NR,30.71999697,76.78000565,14/04/2020,4.2
5789,Chhattisgarh,WR,22.09042035,82.15998734,14/04/2020,77.1
5790,Gujarat,WR,22.2587,71.1924,14/04/2020,329.1
5791,MP,WR,21.30039105,76.13001949,14/04/2020,242.1
5792,Maharashtra,WR,19.25023195,73.16017493,14/04/2020,460.2
5793,Goa,WR,15.491997,73.81800065,14/04/2020,10.3
5794,DNH,WR,20.26657819,73.0166178,14/04/2020,18.8
5795,Andhra Pradesh,SR,14.7504291,78.57002559,14/04/2020,182.4
5796,Telangana,SR,18.1124,79.0193,14/04/2020,216.3
5797,Karnataka,SR,12.57038129,76.91999711,14/04/2020,234.8
5798,Kerala,SR,8.900372741,76.56999263,14/04/2020,74.9
5799,Tamil Nadu,SR,12.92038576,79.15004187,14/04/2020,297.4
5800,Pondy,SR,11.93499371,79.83000037,14/04/2020,7.0
5801,Bihar,ER,25.78541445,87.4799727,14/04/2020,81.6
5802,Jharkhand,ER,23.80039349,86.41998572,14/04/2020,25.9
5803,Odisha,ER,19.82042971,85.90001746,14/04/2020,70.3
5804,West Bengal,ER,22.58039044,88.32994665,14/04/2020,118.8
5805,Sikkim,ER,27.3333303,88.6166475,14/04/2020,1.9
5806,Arunachal Pradesh,NER,27.10039878,93.61660071,14/04/2020,2.1
5807,Assam,NER,26.7499809,94.21666744,14/04/2020,24.1
5808,Manipur,NER,24.79997072,93.95001705,14/04/2020,2.3
5809,NER Meghalaya,NER,25.57049217,91.8800142,14/04/2020,6.6
5810,Mizoram,NER,23.71039899,92.72001461,14/04/2020,1.6
5811,Nagaland,NER,25.6669979,94.11657019,14/04/2020,2.1
5812,Tripura,NER,23.83540428,91.27999914,14/04/2020,4.5
5813,ALL INDIA TOTAL,,,,14/04/2020,3533.7
5814,Punjab,NR,31.51997398,75.98000281,15/04/2020,111.0
5815,Haryana,NR,28.45000633,77.01999101,15/04/2020,129.6
5816,Rajasthan,NR,26.44999921,74.63998124,15/04/2020,238.6
5817,Delhi,NR,28.6699929,77.23000403,15/04/2020,75.0
5818,NR UP,NR,27.59998069,78.05000565,15/04/2020,270.6
5819,Uttarakhand,NR,30.32040895,78.05000565,15/04/2020,39.3
5820,HP,NR,31.10002545,77.16659704,15/04/2020,31.6
5821,J&K,NR,33.45,76.24,15/04/2020,50.6
5822,Chandigarh,NR,30.71999697,76.78000565,15/04/2020,4.2
5823,Chhattisgarh,WR,22.09042035,82.15998734,15/04/2020,80.8
5824,Gujarat,WR,22.2587,71.1924,15/04/2020,337.6
5825,MP,WR,21.30039105,76.13001949,15/04/2020,242.8
5826,Maharashtra,WR,19.25023195,73.16017493,15/04/2020,464.3
5827,Goa,WR,15.491997,73.81800065,15/04/2020,10.4
5828,DNH,WR,20.26657819,73.0166178,15/04/2020,18.5
5829,Andhra Pradesh,SR,14.7504291,78.57002559,15/04/2020,184.3
5830,Telangana,SR,18.1124,79.0193,15/04/2020,218.9
5831,Karnataka,SR,12.57038129,76.91999711,15/04/2020,233.2
5832,Kerala,SR,8.900372741,76.56999263,15/04/2020,76.0
5833,Tamil Nadu,SR,12.92038576,79.15004187,15/04/2020,302.3
5834,Pondy,SR,11.93499371,79.83000037,15/04/2020,7.1
5835,Bihar,ER,25.78541445,87.4799727,15/04/2020,79.4
5836,Jharkhand,ER,23.80039349,86.41998572,15/04/2020,25.6
5837,Odisha,ER,19.82042971,85.90001746,15/04/2020,71.0
5838,West Bengal,ER,22.58039044,88.32994665,15/04/2020,118.3
5839,Sikkim,ER,27.3333303,88.6166475,15/04/2020,2.1
5840,Arunachal Pradesh,NER,27.10039878,93.61660071,15/04/2020,2.3
5841,Assam,NER,26.7499809,94.21666744,15/04/2020,22.8
5842,Manipur,NER,24.79997072,93.95001705,15/04/2020,2.7
5843,NER Meghalaya,NER,25.57049217,91.8800142,15/04/2020,6.5
5844,Mizoram,NER,23.71039899,92.72001461,15/04/2020,1.9
5845,Nagaland,NER,25.6669979,94.11657019,15/04/2020,2.5
5846,Tripura,NER,23.83540428,91.27999914,15/04/2020,3.4
5847,ALL INDIA TOTAL,,,,15/04/2020,3543.6
5848,Punjab,NR,31.51997398,75.98000281,16/04/2020,112.9
5849,Haryana,NR,28.45000633,77.01999101,16/04/2020,131.6
5850,Rajasthan,NR,26.44999921,74.63998124,16/04/2020,237.6
5851,Delhi,NR,28.6699929,77.23000403,16/04/2020,76.0
5852,NR UP,NR,27.59998069,78.05000565,16/04/2020,283.9
5853,Uttarakhand,NR,30.32040895,78.05000565,16/04/2020,39.9
5854,HP,NR,31.10002545,77.16659704,16/04/2020,32.1
5855,J&K,NR,33.45,76.24,16/04/2020,50.3
5856,Chandigarh,NR,30.71999697,76.78000565,16/04/2020,4.2
5857,Chhattisgarh,WR,22.09042035,82.15998734,16/04/2020,82.2
5858,Gujarat,WR,22.2587,71.1924,16/04/2020,341.5
5859,MP,WR,21.30039105,76.13001949,16/04/2020,250.7
5860,Maharashtra,WR,19.25023195,73.16017493,16/04/2020,466.0
5861,Goa,WR,15.491997,73.81800065,16/04/2020,10.1
5862,DNH,WR,20.26657819,73.0166178,16/04/2020,19.0
5863,Andhra Pradesh,SR,14.7504291,78.57002559,16/04/2020,182.8
5864,Telangana,SR,18.1124,79.0193,16/04/2020,217.2
5865,Karnataka,SR,12.57038129,76.91999711,16/04/2020,233.6
5866,Kerala,SR,8.900372741,76.56999263,16/04/2020,76.3
5867,Tamil Nadu,SR,12.92038576,79.15004187,16/04/2020,300.3
5868,Pondy,SR,11.93499371,79.83000037,16/04/2020,7.5
5869,Bihar,ER,25.78541445,87.4799727,16/04/2020,79.7
5870,Jharkhand,ER,23.80039349,86.41998572,16/04/2020,26.0
5871,Odisha,ER,19.82042971,85.90001746,16/04/2020,69.5
5872,West Bengal,ER,22.58039044,88.32994665,16/04/2020,121.4
5873,Sikkim,ER,27.3333303,88.6166475,16/04/2020,2.7
5874,Arunachal Pradesh,NER,27.10039878,93.61660071,16/04/2020,2.3
5875,Assam,NER,26.7499809,94.21666744,16/04/2020,23.1
5876,Manipur,NER,24.79997072,93.95001705,16/04/2020,2.7
5877,NER Meghalaya,NER,25.57049217,91.8800142,16/04/2020,6.6
5878,Mizoram,NER,23.71039899,92.72001461,16/04/2020,1.9
5879,Nagaland,NER,25.6669979,94.11657019,16/04/2020,2.5
5880,Tripura,NER,23.83540428,91.27999914,16/04/2020,3.5
5881,ALL INDIA TOTAL,,,,16/04/2020,3576.2
5882,Punjab,NR,31.51997398,75.98000281,17/04/2020,114.3
5883,Haryana,NR,28.45000633,77.01999101,17/04/2020,130.9
5884,Rajasthan,NR,26.44999921,74.63998124,17/04/2020,245.5
5885,Delhi,NR,28.6699929,77.23000403,17/04/2020,71.4
5886,NR UP,NR,27.59998069,78.05000565,17/04/2020,284.6
5887,Uttarakhand,NR,30.32040895,78.05000565,17/04/2020,39.9
5888,HP,NR,31.10002545,77.16659704,17/04/2020,30.1
5889,J&K,NR,33.45,76.24,17/04/2020,50.9
5890,Chandigarh,NR,30.71999697,76.78000565,17/04/2020,4.1
5891,Chhattisgarh,WR,22.09042035,82.15998734,17/04/2020,83.7
5892,Gujarat,WR,22.2587,71.1924,17/04/2020,339.1
5893,MP,WR,21.30039105,76.13001949,17/04/2020,255.7
5894,Maharashtra,WR,19.25023195,73.16017493,17/04/2020,464.7
5895,Goa,WR,15.491997,73.81800065,17/04/2020,10.0
5896,DNH,WR,20.26657819,73.0166178,17/04/2020,18.7
5897,Andhra Pradesh,SR,14.7504291,78.57002559,17/04/2020,183.0
5898,Telangana,SR,18.1124,79.0193,17/04/2020,213.6
5899,Karnataka,SR,12.57038129,76.91999711,17/04/2020,228.6
5900,Kerala,SR,8.900372741,76.56999263,17/04/2020,74.0
5901,Tamil Nadu,SR,12.92038576,79.15004187,17/04/2020,299.5
5902,Pondy,SR,11.93499371,79.83000037,17/04/2020,7.3
5903,Bihar,ER,25.78541445,87.4799727,17/04/2020,78.7
5904,Jharkhand,ER,23.80039349,86.41998572,17/04/2020,26.4
5905,Odisha,ER,19.82042971,85.90001746,17/04/2020,70.4
5906,West Bengal,ER,22.58039044,88.32994665,17/04/2020,119.1
5907,Sikkim,ER,27.3333303,88.6166475,17/04/2020,2.8
5908,Arunachal Pradesh,NER,27.10039878,93.61660071,17/04/2020,2.1
5909,Assam,NER,26.7499809,94.21666744,17/04/2020,23.2
5910,Manipur,NER,24.79997072,93.95001705,17/04/2020,2.7
5911,NER Meghalaya,NER,25.57049217,91.8800142,17/04/2020,6.7
5912,Mizoram,NER,23.71039899,92.72001461,17/04/2020,2.0
5913,Nagaland,NER,25.6669979,94.11657019,17/04/2020,2.3
5914,Tripura,NER,23.83540428,91.27999914,17/04/2020,3.4
5915,ALL INDIA TOTAL,,,,17/04/2020,3566.7
5916,Punjab,NR,31.51997398,75.98000281,18/04/2020,99.3
5917,Haryana,NR,28.45000633,77.01999101,18/04/2020,116.7
5918,Rajasthan,NR,26.44999921,74.63998124,18/04/2020,231.0
5919,Delhi,NR,28.6699929,77.23000403,18/04/2020,60.3
5920,NR UP,NR,27.59998069,78.05000565,18/04/2020,282.3
5921,Uttarakhand,NR,30.32040895,78.05000565,18/04/2020,33.5
5922,HP,NR,31.10002545,77.16659704,18/04/2020,26.6
5923,J&K,NR,33.45,76.24,18/04/2020,49.9
5924,Chandigarh,NR,30.71999697,76.78000565,18/04/2020,4.1
5925,Chhattisgarh,WR,22.09042035,82.15998734,18/04/2020,80.0
5926,Gujarat,WR,22.2587,71.1924,18/04/2020,312.7
5927,MP,WR,21.30039105,76.13001949,18/04/2020,254.5
5928,Maharashtra,WR,19.25023195,73.16017493,18/04/2020,424.1
5929,Goa,WR,15.491997,73.81800065,18/04/2020,8.7
5930,DNH,WR,20.26657819,73.0166178,18/04/2020,14.9
5931,Andhra Pradesh,SR,14.7504291,78.57002559,18/04/2020,178.7
5932,Telangana,SR,18.1124,79.0193,18/04/2020,208.0
5933,Karnataka,SR,12.57038129,76.91999711,18/04/2020,214.7
5934,Kerala,SR,8.900372741,76.56999263,18/04/2020,65.3
5935,Tamil Nadu,SR,12.92038576,79.15004187,18/04/2020,270.3
5936,Pondy,SR,11.93499371,79.83000037,18/04/2020,6.3
5937,Bihar,ER,25.78541445,87.4799727,18/04/2020,82.8
5938,Jharkhand,ER,23.80039349,86.41998572,18/04/2020,26.6
5939,Odisha,ER,19.82042971,85.90001746,18/04/2020,70.1
5940,West Bengal,ER,22.58039044,88.32994665,18/04/2020,107.5
5941,Sikkim,ER,27.3333303,88.6166475,18/04/2020,2.1
5942,Arunachal Pradesh,NER,27.10039878,93.61660071,18/04/2020,2.3
5943,Assam,NER,26.7499809,94.21666744,18/04/2020,22.2
5944,Manipur,NER,24.79997072,93.95001705,18/04/2020,2.8
5945,NER Meghalaya,NER,25.57049217,91.8800142,18/04/2020,6.5
5946,Mizoram,NER,23.71039899,92.72001461,18/04/2020,1.9
5947,Nagaland,NER,25.6669979,94.11657019,18/04/2020,2.3
5948,Tripura,NER,23.83540428,91.27999914,18/04/2020,3.3
5949,ALL INDIA TOTAL,,,,18/04/2020,3346.5
5950,Punjab,NR,31.51997398,75.98000281,19/04/2020,77.9
5951,Haryana,NR,28.45000633,77.01999101,19/04/2020,86.6
5952,Rajasthan,NR,26.44999921,74.63998124,19/04/2020,171.8
5953,Delhi,NR,28.6699929,77.23000403,19/04/2020,57.8
5954,NR UP,NR,27.59998069,78.05000565,19/04/2020,280.3
5955,Uttarakhand,NR,30.32040895,78.05000565,19/04/2020,21.6
5956,HP,NR,31.10002545,77.16659704,19/04/2020,12.1
5957,J&K,NR,33.45,76.24,19/04/2020,46.6
5958,Chandigarh,NR,30.71999697,76.78000565,19/04/2020,2.5
5959,Chhattisgarh,WR,22.09042035,82.15998734,19/04/2020,76.5
5960,Gujarat,WR,22.2587,71.1924,19/04/2020,261.3
5961,MP,WR,21.30039105,76.13001949,19/04/2020,179.6
5962,Maharashtra,WR,19.25023195,73.16017493,19/04/2020,380.5
5963,Goa,WR,15.491997,73.81800065,19/04/2020,7.8
5964,DNH,WR,20.26657819,73.0166178,19/04/2020,2.7
5965,Andhra Pradesh,SR,14.7504291,78.57002559,19/04/2020,168.7
5966,Telangana,SR,18.1124,79.0193,19/04/2020,143.8
5967,Karnataka,SR,12.57038129,76.91999711,19/04/2020,196.4
5968,Kerala,SR,8.900372741,76.56999263,19/04/2020,69.6
5969,Tamil Nadu,SR,12.92038576,79.15004187,19/04/2020,253.7
5970,Pondy,SR,11.93499371,79.83000037,19/04/2020,5.4
5971,Bihar,ER,25.78541445,87.4799727,19/04/2020,80.8
5972,Jharkhand,ER,23.80039349,86.41998572,19/04/2020,24.4
5973,Odisha,ER,19.82042971,85.90001746,19/04/2020,69.7
5974,West Bengal,ER,22.58039044,88.32994665,19/04/2020,118.8
5975,Sikkim,ER,27.3333303,88.6166475,19/04/2020,1.0
5976,Arunachal Pradesh,NER,27.10039878,93.61660071,19/04/2020,1.4
5977,Assam,NER,26.7499809,94.21666744,19/04/2020,15.8
5978,Manipur,NER,24.79997072,93.95001705,19/04/2020,2.5
5979,NER Meghalaya,NER,25.57049217,91.8800142,19/04/2020,4.0
5980,Mizoram,NER,23.71039899,92.72001461,19/04/2020,1.4
5981,Nagaland,NER,25.6669979,94.11657019,19/04/2020,2.0
5982,Tripura,NER,23.83540428,91.27999914,19/04/2020,3.3
5983,ALL INDIA TOTAL,,,,19/04/2020,2861.8
5984,Punjab,NR,31.51997398,75.98000281,20/04/2020,75.3
5985,Haryana,NR,28.45000633,77.01999101,20/04/2020,86.1
5986,Rajasthan,NR,26.44999921,74.63998124,20/04/2020,154.1
5987,Delhi,NR,28.6699929,77.23000403,20/04/2020,59.9
5988,NR UP,NR,27.59998069,78.05000565,20/04/2020,268.3
5989,Uttarakhand,NR,30.32040895,78.05000565,20/04/2020,22.1
5990,HP,NR,31.10002545,77.16659704,20/04/2020,13.9
5991,J&K,NR,33.45,76.24,20/04/2020,45.5
5992,Chandigarh,NR,30.71999697,76.78000565,20/04/2020,2.6
5993,Chhattisgarh,WR,22.09042035,82.15998734,20/04/2020,77.9
5994,Gujarat,WR,22.2587,71.1924,20/04/2020,265.8
5995,MP,WR,21.30039105,76.13001949,20/04/2020,182.2
5996,Maharashtra,WR,19.25023195,73.16017493,20/04/2020,388.6
5997,Goa,WR,15.491997,73.81800065,20/04/2020,8.2
5998,DNH,WR,20.26657819,73.0166178,20/04/2020,2.9
5999,Andhra Pradesh,SR,14.7504291,78.57002559,20/04/2020,170.6
6000,Telangana,SR,18.1124,79.0193,20/04/2020,145.1
6001,Karnataka,SR,12.57038129,76.91999711,20/04/2020,207.4
6002,Kerala,SR,8.900372741,76.56999263,20/04/2020,71.7
6003,Tamil Nadu,SR,12.92038576,79.15004187,20/04/2020,255.6
6004,Pondy,SR,11.93499371,79.83000037,20/04/2020,5.7
6005,Bihar,ER,25.78541445,87.4799727,20/04/2020,70.2
6006,Jharkhand,ER,23.80039349,86.41998572,20/04/2020,22.6
6007,Odisha,ER,19.82042971,85.90001746,20/04/2020,78.2
6008,West Bengal,ER,22.58039044,88.32994665,20/04/2020,118.4
6009,Sikkim,ER,27.3333303,88.6166475,20/04/2020,1.3
6010,Arunachal Pradesh,NER,27.10039878,93.61660071,20/04/2020,1.4
6011,Assam,NER,26.7499809,94.21666744,20/04/2020,15.5
6012,Manipur,NER,24.79997072,93.95001705,20/04/2020,2.3
6013,NER Meghalaya,NER,25.57049217,91.8800142,20/04/2020,3.7
6014,Mizoram,NER,23.71039899,92.72001461,20/04/2020,1.5
6015,Nagaland,NER,25.6669979,94.11657019,20/04/2020,2.1
6016,Tripura,NER,23.83540428,91.27999914,20/04/2020,3.4
6017,ALL INDIA TOTAL,,,,20/04/2020,2864.2
6018,Punjab,NR,31.51997398,75.98000281,21/04/2020,68.5
6019,Haryana,NR,28.45000633,77.01999101,21/04/2020,84.4
6020,Rajasthan,NR,26.44999921,74.63998124,21/04/2020,163.0
6021,Delhi,NR,28.6699929,77.23000403,21/04/2020,56.8
6022,NR UP,NR,27.59998069,78.05000565,21/04/2020,260.2
6023,Uttarakhand,NR,30.32040895,78.05000565,21/04/2020,22.6
6024,HP,NR,31.10002545,77.16659704,21/04/2020,13.9
6025,J&K,NR,33.45,76.24,21/04/2020,40.4
6026,Chandigarh,NR,30.71999697,76.78000565,21/04/2020,2.4
6027,Chhattisgarh,WR,22.09042035,82.15998734,21/04/2020,70.6
6028,Gujarat,WR,22.2587,71.1924,21/04/2020,268.0
6029,MP,WR,21.30039105,76.13001949,21/04/2020,185.8
6030,Maharashtra,WR,19.25023195,73.16017493,21/04/2020,399.1
6031,Goa,WR,15.491997,73.81800065,21/04/2020,8.2
6032,DNH,WR,20.26657819,73.0166178,21/04/2020,3.0
6033,Andhra Pradesh,SR,14.7504291,78.57002559,21/04/2020,169.3
6034,Telangana,SR,18.1124,79.0193,21/04/2020,142.9
6035,Karnataka,SR,12.57038129,76.91999711,21/04/2020,207.2
6036,Kerala,SR,8.900372741,76.56999263,21/04/2020,71.3
6037,Tamil Nadu,SR,12.92038576,79.15004187,21/04/2020,255.0
6038,Pondy,SR,11.93499371,79.83000037,21/04/2020,5.6
6039,Bihar,ER,25.78541445,87.4799727,21/04/2020,64.0
6040,Jharkhand,ER,23.80039349,86.41998572,21/04/2020,18.8
6041,Odisha,ER,19.82042971,85.90001746,21/04/2020,64.7
6042,West Bengal,ER,22.58039044,88.32994665,21/04/2020,82.4
6043,Sikkim,ER,27.3333303,88.6166475,21/04/2020,1.3
6044,Arunachal Pradesh,NER,27.10039878,93.61660071,21/04/2020,1.1
6045,Assam,NER,26.7499809,94.21666744,21/04/2020,14.8
6046,Manipur,NER,24.79997072,93.95001705,21/04/2020,2.1
6047,NER Meghalaya,NER,25.57049217,91.8800142,21/04/2020,3.8
6048,Mizoram,NER,23.71039899,92.72001461,21/04/2020,1.4
6049,Nagaland,NER,25.6669979,94.11657019,21/04/2020,1.4
6050,Tripura,NER,23.83540428,91.27999914,21/04/2020,3.5
6051,ALL INDIA TOTAL,,,,21/04/2020,2789.0
6052,Punjab,NR,31.51997398,75.98000281,22/04/2020,81.2
6053,Haryana,NR,28.45000633,77.01999101,22/04/2020,89.7
6054,Rajasthan,NR,26.44999921,74.63998124,22/04/2020,171.0
6055,Delhi,NR,28.6699929,77.23000403,22/04/2020,58.6
6056,NR UP,NR,27.59998069,78.05000565,22/04/2020,283.0
6057,Uttarakhand,NR,30.32040895,78.05000565,22/04/2020,23.1
6058,HP,NR,31.10002545,77.16659704,22/04/2020,14.4
6059,J&K,NR,33.45,76.24,22/04/2020,45.9
6060,Chandigarh,NR,30.71999697,76.78000565,22/04/2020,2.6
6061,Chhattisgarh,WR,22.09042035,82.15998734,22/04/2020,75.1
6062,Gujarat,WR,22.2587,71.1924,22/04/2020,275.8
6063,MP,WR,21.30039105,76.13001949,22/04/2020,189.3
6064,Maharashtra,WR,19.25023195,73.16017493,22/04/2020,405.7
6065,Goa,WR,15.491997,73.81800065,22/04/2020,8.6
6066,DNH,WR,20.26657819,73.0166178,22/04/2020,3.2
6067,Andhra Pradesh,SR,14.7504291,78.57002559,22/04/2020,170.1
6068,Telangana,SR,18.1124,79.0193,22/04/2020,142.4
6069,Karnataka,SR,12.57038129,76.91999711,22/04/2020,207.9
6070,Kerala,SR,8.900372741,76.56999263,22/04/2020,70.7
6071,Tamil Nadu,SR,12.92038576,79.15004187,22/04/2020,260.5
6072,Pondy,SR,11.93499371,79.83000037,22/04/2020,5.8
6073,Bihar,ER,25.78541445,87.4799727,22/04/2020,72.8
6074,Jharkhand,ER,23.80039349,86.41998572,22/04/2020,20.6
6075,Odisha,ER,19.82042971,85.90001746,22/04/2020,63.6
6076,West Bengal,ER,22.58039044,88.32994665,22/04/2020,95.1
6077,Sikkim,ER,27.3333303,88.6166475,22/04/2020,1.4
6078,Arunachal Pradesh,NER,27.10039878,93.61660071,22/04/2020,1.4
